date,fxe,ewj,gld,qqq,spy,shv,dba,uso,xbi,ilf,gaf,epp,fez
2016/2/22,107.800003,42.555943,115.489998,100.658714,184.633926,107.549995,19.940001,8.91,50.282864,20.31868,47.832642,32.861443,28.965956
2016/2/23,107.75,41.860199,117.220001,99.001869,182.302094,107.569504,19.99,8.48,47.880882,19.821703,47.555874,32.273663,28.442974
2016/2/24,107.660004,42.28537,117.610001,99.947243,183.13623,107.559731,20.040001,8.59,48.397007,19.812145,47.381069,32.047596,28.222767
2016/2/25,107.830002,42.787853,117.919998,100.93161,185.354324,107.559731,20.01,8.8,48.188572,19.86949,47.381069,32.074722,28.589773
2016/2/26,106.959999,42.749199,117.110001,100.804909,184.927795,107.559731,19.969999,8.78,49.032246,19.601885,45.96323,31.785353,28.571426
2016/2/29,106.370003,42.092113,118.639999,99.898514,183.477463,107.579254,19.969999,9,47.543415,19.926832,45.96323,31.794397,28.387924
2016/3/1,106.260002,43.135719,117.769997,103.105011,187.790482,107.530487,19.92,9.15,49.836212,20.767866,48.896019,32.689632,29.259563
2016/3/2,106.230003,43.75415,118.68,103.143997,188.634109,107.550003,19.98,9.3,51.910656,21.236172,48.961864,33.449223,29.424715
2016/3/3,107.190002,44.063366,120.730003,102.949074,189.373459,107.559746,20.129999,9.25,51.334972,22.144112,49.770031,33.928493,29.6908
2016/3/4,107.580002,44.527199,120.540001,102.98806,189.989609,107.550003,20.360001,9.65,51.553337,22.956474,51.005783,34.642872,29.865118
2016/3/7,107.68,44.063366,121.139999,102.354553,190.141312,107.550003,20.35,10.11,53.399487,22.946915,51.022778,34.760426,29.800894
2016/3/8,107.589996,43.638195,120.580002,101.506638,188.065369,107.559746,20.41,9.65,50.610413,22.621971,51.022778,34.118389,29.571516
2016/3/9,107.57,43.599545,119.580002,102.15963,188.994339,107.569489,20.43,10.15,50.143909,22.822672,50.537315,34.733299,29.69997
2016/3/10,109.300003,43.406281,121.5,102.003716,189.145966,107.569489,20.620001,10.04,49.28038,23.109392,50.381836,34.51627,29.764189
2016/3/11,109.010002,44.565845,119.410004,103.78727,192.198257,107.559746,20.82,10.19,50.928024,23.463005,50.381836,35.40247,30.791813
2016/3/14,108.470001,44.759106,117.870003,103.962669,191.951813,107.559746,20.940001,9.88,51.513634,23.061604,50.381836,35.085968,30.71841
2016/3/15,108.610001,44.179325,117.959999,103.923706,191.638977,107.569489,20.92,9.7,48.535976,22.029425,49.0951,34.552441,30.534906
2016/3/16,109.809998,44.256626,120.589996,104.849594,192.748016,107.579254,21.02,10.18,47.950359,22.535957,50.614902,35.248737,30.901911
2016/3/17,110.650002,44.411236,120.129997,104.791115,193.970856,107.589005,21.15,10.55,48.099243,23.979097,53.084961,35.899818,30.883558
2016/3/18,110.199997,44.256626,119.800003,104.955338,194.732712,107.579254,21.09,10.48,49.339432,24.03644,53.217514,35.827473,30.905638
2016/3/21,109.900002,44.449894,118.959999,105.365891,195.009018,107.589005,21.049999,10.59,50.512051,24.141571,52.858295,35.755138,30.804516
2016/3/22,109.639999,44.720451,119.309998,105.688454,194.904205,107.579254,21.16,10.54,52.171608,24.084227,53.100979,35.718964,30.703403
2016/3/23,109.25,44.140675,116.610001,104.818481,193.61795,107.579254,20.98,10.11,49.558064,23.300535,52.392059,35.085968,30.372469
2016/3/24,109.260002,43.87011,116.330002,104.847801,193.532181,107.608521,20.790001,10.06,49.736935,23.243191,51.955055,35.013622,30.059916
2016/3/28,109.449997,44.527199,116.599998,104.70118,193.646515,107.589005,20.879999,10.01,49.091,23.912195,51.896786,35.049797,30.124262
2016/3/29,110.379997,44.99102,118.760002,106.3825,195.437759,107.628006,20.93,9.8,50.263615,24.151131,51.896786,35.158306,30.51955
2016/3/30,110.75,44.836414,117.099998,106.900581,196.295273,107.637741,20.690001,9.73,49.856178,24.332716,53.489433,35.520016,30.84129
2016/3/31,111.18,44.10202,117.639999,106.744179,195.818878,107.618256,20.6,9.7,51.336864,24.046,53.950714,35.465763,30.547123
2016/4/1,111.290001,43.019764,116.93,107.878075,197.152832,107.608505,20.49,9.33,52.827477,24.294487,53.343761,35.221611,30.22538
2016/4/4,111.300003,43.019764,116.150002,107.467537,196.514435,107.628021,20.27,9.08,53.533043,23.520351,53.547695,34.787556,30.151844
2016/4/5,111.209999,42.092113,117.660004,106.431366,194.551682,107.647507,20.16,9.13,53.473419,23.185848,52.838776,34.037006,29.425621
2016/4/6,111.360001,42.787853,116.940002,108.181114,196.676422,107.647507,20.18,9.6,57.229774,23.05205,52.222115,34.688087,29.8209
2016/4/7,111.120003,42.555943,118.610001,106.626877,194.322983,107.647507,20.059999,9.51,56.454651,22.650646,51.819096,34.00988,29.168228
2016/4/8,111.389999,43.792801,118.43,106.54866,194.847046,107.657257,20.290001,10.03,55.490723,23.539465,51.819096,34.326374,29.71979
2016/4/11,111.400002,43.522243,120.029999,106.157669,194.389709,107.637756,20.139999,10.28,54.119343,24.03644,53.790478,34.407761,29.784136
2016/4/12,111.279999,44.527199,120.050003,107.047203,196.200012,107.657257,20.25,10.64,54.646034,24.791466,54.431419,35.18544,30.170227
2016/4/13,110.220001,45.764061,118.769997,108.415726,198.181824,107.657257,20.33,10.51,55.967716,25.32667,55.480232,35.764175,30.74017
2016/4/14,109.970001,45.957321,117.110001,108.425507,198.191345,107.647507,20.32,10.48,56.305584,25.001722,55.451096,36.026413,30.859674
2016/4/15,110.209999,45.53215,117.919998,108.151787,197.972183,107.647507,20.540001,10.25,56.226093,24.953938,55.489944,36.162056,30.86887
2016/4/18,110.470001,45.880016,117.739998,108.728523,199.363297,107.667015,20.66,10.17,57.011143,24.667219,55.89782,36.532814,31.172224
2016/4/19,110.989998,46.575756,119.580002,108.063805,199.992157,107.667015,20.92,10.44,55.918022,25.479584,56.558182,37.039207,31.788132
2016/4/20,110.279999,46.846317,118.970001,108.151787,200.182739,107.667015,21.17,10.76,55.967716,25.403126,57.111717,37.003033,31.907631
2016/4/21,110.290001,46.846317,119.419998,108.161552,199.106049,107.667015,20.98,10.72,57.040962,25.030396,57.043739,36.786011,31.880058
2016/4/22,109.629997,47.194187,117.889999,106.529121,199.106049,107.676788,20.549999,10.76,57.498081,24.94438,57.043739,36.695583,31.751364
2016/4/25,109.959999,46.884972,118.230003,106.529121,198.763031,107.657257,20.82,10.55,57.239712,24.619434,55.286007,36.668449,31.622665
2016/4/26,110.239998,46.691708,118.699997,106.011047,199.05838,107.657257,21.059999,10.81,55.699402,25.192867,55.815269,36.804092,31.723778
2016/4/27,110.470001,46.653057,119.040001,105.160606,199.468094,107.696266,20.91,11.14,55.093216,25.804531,56.286263,36.225357,31.944403
2016/4/28,110.870003,44.527199,121.290001,103.889847,197.657791,107.686501,20.870001,11.22,54.814968,25.708956,56.473396,36.225357,31.60428
2016/4/29,111.839996,44.140675,123.650002,103.34243,196.590652,107.676788,21.08,11.3,53.592663,25.928774,56.470779,36.125889,31.346882
2016/5/2,112.489998,44.952366,123.239998,104.319939,198.153259,107.668961,21.1,11.05,54.655972,25.498699,55.790993,36.324825,31.60428
2016/5/3,112.349998,44.527199,122.959999,103.352226,196.428665,107.678711,20.879999,10.74,52.608864,24.56209,53.460293,35.755138,30.942406
2016/5/4,112.190002,44.140675,122.209999,102.687515,195.332947,107.678711,20.969999,10.79,50.422619,24.552532,52.081303,35.248737,30.51955
2016/5/5,111.349998,44.372581,122.07,102.658173,195.294846,107.69825,20.77,10.9,50.144371,24.246704,52.199196,35.321079,30.344883
2016/5/6,111.339996,44.6045,123.18,103.205589,196.009445,107.707962,20.879999,10.96,50.044991,24.447403,52.197834,35.203526,30.547123
2016/5/9,111.120003,44.565845,120.650002,103.49884,196.171417,107.707962,20.870001,10.68,51.89336,23.902641,51.576225,35.040756,30.51955
2016/5/10,111.019997,45.686752,120.980003,104.916222,198.610565,107.69825,21.190001,10.99,52.092106,24.896593,51.723442,35.673748,30.878059
2016/5/11,111.550003,44.836414,122.120003,103.96804,196.75264,107.69825,21.280001,11.34,50.293427,24.906151,51.721981,35.38438,30.60228
2016/5/12,111.059998,45.184277,121.160004,103.508621,196.809799,107.678711,21.370001,11.45,49.240055,24.887035,51.935631,35.275864,30.46439
2016/5/13,110.449997,44.565845,121.709999,103.127388,195.094772,107.678711,21.27,11.37,50.124493,24.03644,51.73753,34.796597,30.142651
2016/5/16,110.5,45.184277,121.800003,104.417694,197.019394,107.688477,21.4,11.76,52.380295,24.294487,51.741409,35.302994,30.482771
2016/5/17,110.480003,44.875061,122.220001,103.107841,195.180527,107.688477,21.469999,11.92,51.972858,24.017326,50.465351,35.230652,30.08749
2016/5/18,109.529999,44.913715,120.099998,103.479294,195.237686,107.678711,21.370001,11.7,52.906982,23.415222,49.8283,34.877983,30.124262
2016/5/19,109.309998,44.6045,119.870003,102.94165,194.561203,107.688477,21.049999,11.79,52.350483,23.138062,49.760319,34.651913,29.912832
2016/5/20,109.510002,44.913715,119.709999,104.075562,195.790298,107.668961,21.120001,11.75,53.74173,23.329206,50.653751,34.877983,30.234573
2016/5/23,109.470001,44.720451,119.370003,103.938713,195.523529,107.678711,20.870001,11.66,54.467163,22.927801,50.595482,34.679043,30.069107
2016/5/24,108.739998,45.068321,117.300003,106.020805,198.057938,107.668961,20.83,11.82,55.530472,23.05205,50.915955,34.896069,30.703403
2016/5/25,108.889999,45.377541,116.980003,106.783279,199.401398,107.678711,21.07,12.03,56.434769,23.166735,51.547188,35.212566,31.163029
2016/5/26,109.199997,45.338882,116.580002,107.096092,199.458557,107.678711,21.299999,11.95,55.86834,23.310091,52.528015,35.312038,31.365269
2016/5/27,108.440002,45.222931,115.620003,107.653267,200.316116,107.65921,21.41,11.98,56.484463,23.023376,51.955151,35.348206,31.328501
2016/5/31,108.589996,45.570801,116.059998,107.858528,199.934998,107.668961,21.309999,11.87,57.686893,22.583742,51.26556,35.339161,31.153833
2016/6/1,109.239998,45.53215,115.940002,107.868324,200.344681,107.669922,21.459999,11.93,57.806133,22.851345,51.26556,35.312038,31.117065
2016/6/2,108.82,45.14563,115.669998,108.093147,200.954437,107.679703,21.73,11.86,59.465694,22.994701,51.26556,35.194477,31.13545
2016/6/3,110.870003,45.338882,118.879997,107.584831,200.354187,107.679703,22.07,11.82,57.73658,23.577696,54.052681,35.718964,31.181417
2016/6/6,110.879997,45.802715,118.919998,107.975838,201.373703,107.699203,22.33,12.04,59.296761,23.692381,54.800446,36.116844,31.245762
2016/6/7,110.809998,46.111931,118.82,107.702141,201.688095,107.708954,22.450001,12.22,58.25333,24.055555,54.777721,36.38813,31.512348
2016/6/8,111.209999,46.382492,120.580002,107.887871,202.34552,107.708954,22.959999,12.43,58.322891,24.867922,55.247162,36.559937,31.530735
2016/6/9,110.449997,45.841362,121.25,107.711914,202.06926,107.708954,22.809999,12.25,56.613651,24.380503,54.567375,36.171097,31.07111
2016/6/10,109.809998,45.029667,121.739998,106.490028,200.154099,107.718719,22.790001,11.87,55.321777,23.42478,53.800087,35.483849,29.967985
2016/6/13,110.220001,44.217976,122.639999,105.600479,198.610565,107.718719,22.68,11.76,54.397598,23.147619,52.362923,35.049797,29.434816
2016/6/14,109.300003,44.024715,122.769997,105.600479,198.219925,107.708954,22.700001,11.73,54.1591,22.774887,51.60788,34.787556,28.901644
2016/6/15,109.809998,44.449894,123.68,105.297455,197.943634,107.708954,22.66,11.47,54.397598,23.099834,51.857944,34.805641,29.131458
2016/6/16,109.68,44.256626,122.379997,105.610268,198.534332,107.738251,22.549999,11.14,54.516846,23.262306,51.721981,34.597656,29.407236
2016/6/17,110.059998,44.179325,123.949997,104.372375,197.795395,107.738251,22.77,11.66,53.080673,23.549023,51.872559,34.778511,29.718773
2016/6/20,110.300003,45.184277,123.209999,105.029045,199.069244,107.718719,22.51,11.91,53.866394,24.026882,53.800983,35.538109,30.37919
2016/6/21,109.730003,45.493504,120.839996,105.362282,199.634293,107.718719,22.18,11.89,52.901649,24.087147,54.462101,35.673748,30.756571
2016/6/22,110.25,44.80801,120.900002,105.107468,199.308655,107.738251,22.030001,11.74,53.011055,24.135227,54.463268,35.776142,30.813179
2016/6/23,111.040001,45.814938,120.110001,106.60704,201.904175,107.708954,22.1,11.98,54.224438,24.923706,56.216381,36.649849,31.907578
2016/6/24,108.050003,43.917278,126,102.216125,194.653976,107.767517,21.629999,11.4,51.598751,23.52944,52.963387,34.75528,28.011124
2016/6/27,107.43,43.68491,126.68,100.187294,191.16777,107.767517,21.780001,11.19,49.410679,22.981348,50.246067,34.028717,27.529963
2016/6/28,108.059998,44.343277,125.32,102.382736,194.615646,107.747986,22,11.47,51.718102,23.933296,50.246067,34.902431,28.25642
2016/6/29,108.279999,44.924202,125.839996,104.195969,197.929489,107.747986,22.190001,11.79,53.766933,24.827549,53.664627,35.445049,28.784754
2016/6/30,108.169998,44.536919,126.470001,105.401489,200.630341,107.777298,22.07,11.57,53.786831,25.279486,54.599621,36.052048,29.407433
2016/7/1,108.610001,44.459469,128.410004,105.930756,201.051773,107.798744,21.98,11.78,55.507446,25.49103,54.599621,36.153214,29.379128
2016/7/5,107.889999,44.459469,129.470001,105.283882,199.605576,107.779228,21.84,11.18,54.811245,24.683315,53.917854,35.555412,28.492283
2016/7/6,108.269997,44.459469,130.229996,106.146393,200.802734,107.749954,21.59,11.33,56.273273,24.51985,53.859417,35.877304,28.407372
2016/7/7,107.849998,44.498192,129.740005,106.460014,200.678253,107.779228,21.18,10.82,56.760616,24.385231,53.908115,35.68417,28.19038
2016/7/8,107.739998,44.80801,130.520004,108.106621,203.666428,107.76947,21.43,10.83,57.277794,25.337179,54.249001,36.401535,28.765882
2016/7/11,107.82,45.892395,129.289993,108.724083,204.384735,107.749954,21.52,10.65,57.058987,25.577568,55.64175,36.705029,29.162136
2016/7/12,107.870003,46.163483,127.150002,109.272949,205.869247,107.759727,21.540001,11.19,57.615955,25.894886,56.450127,37.330421,29.747076
2016/7/13,108.169998,46.086029,128.320007,109.008316,205.840546,107.749954,21.68,10.75,55.925175,26.010271,56.450127,37.238461,29.831984
2016/7/14,108.349998,46.163483,127.330002,109.753204,206.989853,107.749954,21.780001,10.87,55.865498,26.423742,56.450127,37.652317,30.199934
2016/7/15,107.889999,46.008575,126.839996,109.576782,206.712097,107.759727,21.34,10.99,56.820293,26.375668,57.0345,37.541954,30.058414
2016/7/18,107.919998,46.12476,127.040001,110.302063,207.267593,107.759727,21.51,10.82,57.198231,26.837215,57.706524,37.76268,29.954636
2016/7/19,107.400002,45.814938,127.209999,109.900223,207.05687,107.749954,21.059999,10.7,56.124088,26.74106,57.365643,37.321228,29.6716
2016/7/20,107.400002,46.202217,125.389999,111.184174,207.918869,107.749954,20.809999,10.73,58.01379,26.894909,57.365643,37.670712,29.935764
2016/7/21,107.449997,45.853664,127.300003,110.929352,207.133484,107.759727,20.73,10.49,58.5807,26.683367,57.365643,37.661514,29.916895
2016/7/22,106.949997,45.931122,126.349998,111.389992,208.062546,107.749954,20.73,10.42,58.978523,26.962219,58.066883,37.689106,29.954636
2016/7/25,107.129997,45.776207,125.470001,111.399803,207.497421,107.759727,20.799999,10.13,59.177448,26.548746,58.349331,37.716694,29.945202
2016/7/26,107.080002,45.814938,126,111.527222,207.593216,107.749954,20.719999,10.08,59.555393,26.635288,58.076626,38.10297,30.096155
2016/7/27,107.739998,45.892395,128.029999,112.301506,207.37291,107.76947,20.639999,9.9,61.285954,26.567976,59.177185,38.066185,30.360323
2016/7/28,107.959999,45.892395,127.660004,112.69355,207.612381,107.759727,20.459999,9.67,60.987572,26.250662,58.923958,38.10297,30.37919
2016/7/29,108.959999,46.705677,128.979996,112.938583,207.947586,107.779228,20.59,9.76,61.733521,26.750673,59.586246,38.378876,30.728268
2016/8/1,108.809998,46.860588,129.220001,113.536438,207.775208,107.779243,20.540001,9.41,63.22538,26.298742,59.644684,38.066185,30.32258
2016/8/2,109.379997,46.279675,130.270004,112.673943,206.443924,107.779243,20.469999,9.33,62.65847,26.135275,58.797344,37.965015,30.001806
2016/8/3,108.639999,46.047302,129.649994,113.046394,207.047287,107.75972,20.559999,9.69,64.030998,26.683367,58.797344,37.845455,29.935764
2016/8/4,108.459999,46.705677,129.869995,113.369812,207.267593,107.789009,20.65,9.84,63.155758,27.02953,58.797344,37.946617,30.001806
2016/8/5,108.029999,46.860588,127.550003,114.457748,208.962814,107.769463,20.92,9.86,63.842026,27.308382,59.646339,38.268513,30.25654
2016/8/8,107.980003,47.054226,127.440002,114.330338,208.838333,107.749931,20.93,10.1,62.638584,27.462233,60.715927,38.507633,30.37919
2016/8/9,108.279999,47.480232,127.959999,114.594971,208.962814,107.769463,20.84,10.07,62.578899,27.7507,61.271957,38.627193,30.813179
2016/8/10,108.900002,47.635143,128.559998,114.300934,208.445602,107.779243,20.709999,9.77,60.629528,27.568003,61.699715,38.553616,30.964134
2016/8/11,108.529999,47.983696,127.669998,114.790993,209.412964,107.789009,20.620001,10.21,61.624107,28.202637,61.699715,38.811131,31.181124
2016/8/12,108.720001,47.751324,127.400002,114.8694,209.230988,107.779243,20.700001,10.5,62.181076,27.991091,61.235336,38.424858,31.190561
2016/8/15,108.980003,48.022419,127.839996,115.359459,209.834366,107.789009,20.879999,10.76,63.006573,28.423794,62.030857,38.663982,31.275469
2016/8/16,109.889999,47.596413,128.470001,114.722382,208.752121,107.789009,20.879999,10.92,61.952324,28.308407,62.030857,38.562813,31.209433
2016/8/17,109.919998,47.983696,128.5,114.928215,209.144775,107.769463,20.799999,10.99,61.624107,28.202637,62.015274,38.507633,31.115084
2016/8/18,110.720001,47.751324,129.110001,114.957611,209.614075,107.798744,20.940001,11.3,61.872749,28.183403,61.904247,38.535229,31.228298
2016/8/19,110.32,47.635143,127.970001,114.928215,209.307571,107.798744,20.860001,11.34,61.514706,28.164175,61.836071,38.259315,30.935827
2016/8/22,110.279999,47.906235,127.779999,115.016418,209.298019,107.798744,20.969999,10.97,63.155758,27.683393,61.047169,38.23172,30.86035
2016/8/23,110.110001,47.944965,127.760002,115.222237,209.719452,107.779243,20.99,11.09,63.434242,27.414154,58.914223,38.434059,31.030169
2016/8/24,109.68,47.906235,126.339996,114.477348,208.646774,107.779243,20.74,10.82,60.709095,27.404537,58.914223,38.406464,31.039606
2016/8/25,109.879997,47.67387,126.230003,114.291138,208.503098,107.779243,20.66,10.95,60.062614,27.414154,58.485683,38.415668,30.888655
2016/8/26,109.010002,47.325321,126.050003,114.457748,208.110382,107.779243,20.530001,10.95,60.768768,27.019913,58.690208,38.047783,30.822613
2016/8/29,108.980003,47.480232,126.300003,114.614571,209.135178,107.789009,20.379999,10.85,60.709095,27.529539,58.018185,37.983406,30.916956
2016/8/30,108.519997,47.480232,125.029999,114.242119,208.79039,107.779243,20.34,10.73,60.530071,27.337229,57.326683,37.808666,31.020737
2016/8/31,108.650002,47.557686,124.779999,114.124504,208.196609,107.779243,20.23,10.36,59.764244,27.087223,57.326683,37.459183,30.99243
2016/9/1,109.099998,47.906235,125.290001,114.418533,208.206161,107.772171,20.23,10.06,60.01289,27.183378,56.167683,37.735092,31.162254
2016/9/2,108.660004,48.254784,126.57,114.790993,209.144775,107.762428,20.299999,10.24,59.823921,27.769932,57.346161,37.92823,31.605677
2016/9/6,109.470001,48.525875,128.710007,115.506477,209.776901,107.811256,20.280001,10.39,61.395355,28.231482,59.790775,38.599606,31.803812
2016/9/7,109.459999,48.758251,128.270004,115.575066,209.757751,107.791725,20.5,10.52,62.370041,28.068016,58.738911,38.618,31.879278
2016/9/8,109.610001,48.525875,127.589996,114.898811,209.278885,107.781944,20.48,10.96,63.195541,27.971859,58.535843,38.434059,31.898144
2016/9/9,109.290001,47.751324,126.75,112.007477,204.269806,107.791725,20.34,10.59,60.917961,26.644901,57.794178,37.52356,31.209433
2016/9/12,109.379997,48.138603,126.589996,114.016701,207.200531,107.772171,20.360001,10.64,63.115978,27.125683,57.910954,37.781075,31.435856
2016/9/13,109.160004,47.286591,125.75,112.997383,204.221954,107.781944,20.09,10.37,62.031887,25.952579,56.411167,36.649849,30.728268
2016/9/14,109.540001,46.976768,126.18,113.536438,204.145294,107.762428,20.049999,10.09,63.553596,25.904501,57.540955,36.870575,30.586748
2016/9/15,109.5,47.209137,125.370003,115.300652,206.185333,107.772171,20.120001,10.14,64.578018,26.298742,57.823395,37.532757,30.77544
2016/9/16,108.580002,46.821854,125.059998,115.245628,205.388382,107.801483,20.33,10,64.389946,25.991041,57.823395,37.468376,30.144691
2016/9/19,108.839996,46.976768,125.32,114.744514,205.426849,107.791725,20.440001,9.98,65.56411,26.067965,57.385117,37.551151,30.381525
2016/9/20,108.620003,47.635143,125.440002,114.960686,205.436478,107.830772,20.620001,10.07,67.176102,26.260279,57.385117,37.716694,30.419418
2016/9/21,108.93,49.029343,127.269997,116.090637,207.746719,107.830772,20.639999,10.4,67.942284,26.991064,57.794178,38.406464,30.874147
2016/9/22,109.080002,49.648983,127.57,117.014244,209.055832,107.830772,20.559999,10.53,68.489571,27.308382,57.794178,38.590405,31.395193
2016/9/23,109.309998,48.951885,127.650002,116.267502,207.91037,107.860085,20.469999,10.19,67.802971,26.904524,57.794178,38.388077,31.215195
2016/9/26,109.550003,48.525875,127.550003,115.294754,206.225815,107.879601,20.41,10.43,67.434807,26.587208,57.764961,38.27771,30.788889
2016/9/27,109.199997,49.068069,126.620003,116.434532,207.506073,107.830772,20.35,10.15,68.409958,27.087223,58.699951,38.627193,30.769941
2016/9/28,109.169998,48.990608,126.220001,116.631035,208.536041,107.869827,20.34,10.65,67.464661,27.548773,58.768127,39.022659,31.092041
2016/9/29,109.18,48.642059,126.07,115.786041,206.649353,107.860085,20.15,10.87,65.19593,26.885292,57.959747,38.608799,30.542576
2016/9/30,109.349998,48.56461,125.639999,116.650703,208.208755,107.850311,19.98,10.93,65.962135,26.962219,58.418674,38.884705,31.035194
2016/10/3,109.120003,48.409698,125.32,116.483665,207.708206,107.80439,20,11.1,65.852676,27.577621,58.076626,38.912304,30.921516
2016/10/4,109.029999,48.138603,120.970001,116.306801,206.649353,107.80439,20.129999,11.09,65.335243,27.317999,58.076626,38.682377,30.978354
2016/10/5,109.019997,48.448425,120.779999,116.71949,207.563828,107.833694,20.17,11.35,66.389999,27.789162,58.076626,38.949089,31.224669
2016/10/6,108.480003,48.216057,119.660004,116.66053,207.708206,107.80439,20.040001,11.51,64.340187,27.894936,57.852615,38.921494,31.129927
2016/10/7,108.970001,48.216057,119.739998,116.405067,206.995895,107.843483,20.049999,11.33,63.832706,27.991091,57.131893,38.746758,30.921516
2016/10/10,108.370003,48.370968,120.160004,117.141991,208.07399,107.814163,20,11.67,65.19593,28.577646,58.047405,39.031857,31.073092
2016/10/11,107.599998,47.944965,119.550003,115.471611,205.446121,107.843483,20.02,11.58,63.126221,28.29879,58.047405,38.167347,30.694153
2016/10/12,107.160004,47.867504,119.739998,115.373352,205.715652,107.823959,19.940001,11.43,60.966961,28.154556,55.787842,38.360481,30.542576
2016/10/13,107.529999,47.790054,120.029999,114.960686,205.041824,107.853249,20.08,11.49,61.036613,28.27956,55.076859,38.194935,30.353106
2016/10/14,106.730003,47.790054,119.360001,115.098236,205.147736,107.853249,20.18,11.44,59.265415,28.414177,55.018425,38.268513,30.514151
2016/10/17,107.080002,47.828785,119.68,114.783829,204.435425,107.853249,20.280001,11.37,58.777843,28.693031,55.524876,38.167347,30.466791
2016/10/18,106.82,48.099873,120.419998,115.805702,205.715652,107.843483,20.27,11.45,59.593784,29.404589,56.313774,38.599606,30.788889
2016/10/19,106.730003,48.254784,121.110001,115.79586,206.264328,107.863014,20.26,11.66,58.529076,29.577669,57.063717,38.774342,30.84573
2016/10/20,106.290001,48.68079,120.739998,115.658302,205.879288,107.833694,20.209999,11.43,59.593784,29.798828,57.063717,38.516834,30.95941
2016/10/21,105.849998,48.68079,120.830002,116.090637,205.975525,107.853249,20.280001,11.48,59.434574,29.894987,56.489086,38.351288,30.864676
2016/10/24,105.760002,48.758251,120.559998,117.485886,206.851486,107.863014,20.450001,11.43,58.857449,30.096912,56.8923,38.470848,30.96888
2016/10/25,105.940002,48.796974,121.470001,117.112518,206.158432,107.863014,20.58,11.24,58.37981,30.135374,57.463036,38.673176,30.949936
2016/10/26,106.050003,48.719517,120.790001,116.316628,205.744553,107.863014,20.620001,11.09,57.703182,29.837292,56.683876,38.305302,30.84573
2016/10/27,106,48.796974,121.010002,115.786041,205.195847,107.843483,20.700001,11.21,56.847435,29.904602,56.401432,37.744286,30.893093
2016/10/28,106.849998,48.874432,121.580002,115.058929,204.589417,107.863014,20.629999,11.01,56.558872,29.596899,56.274815,37.597137,30.930992
2016/10/31,106.75,48.913158,121.940002,114.950851,204.59903,107.892319,20.52,10.53,55.872284,29.875753,57.3559,37.735092,30.855202
2016/11/1,107.519997,48.719517,122.730003,114.086197,203.116638,107.88842,20.34,10.57,56.558872,28.971884,57.141632,37.725895,30.684677
2016/11/2,107.889999,48.409698,123.639999,113.172409,201.89415,107.868866,20.459999,10.28,55.145893,28.500719,57.229286,37.358013,30.457315
2016/11/3,108,48.525875,124.300003,112.062111,200.970062,107.88842,20.42,10.08,53.046326,28.443026,55.515137,37.422394,30.362576
2016/11/4,108.349998,47.944965,124.389999,111.669083,200.748672,107.898193,20.42,9.98,54.598614,28.443026,55.515137,37.063709,30.106794
2016/11/7,107.360001,48.283829,122.150002,114.322006,205.17659,107.859116,20.389999,10.16,57.056393,29.846909,56.664398,37.863842,30.637312
2016/11/8,107.099998,48.225739,121.639999,115.068779,206.100693,107.878647,20.43,10.1,57.504177,30.269993,56.976059,38.167347,30.788889
2016/11/9,106.07,47.819099,121.559998,115.599358,208.285767,107.878647,20.34,10.28,63.464542,28.962271,55.349567,37.781075,30.760469
2016/11/10,105.870003,47.857826,119.75,113.732468,208.805557,107.810234,20.209999,10.04,65.464607,26.885292,53.089996,37.643116,30.646784
2016/11/11,105.470001,47.925598,117.099998,113.781593,208.32428,107.820023,20.18,9.77,65.882523,26.269892,51.482983,37.431587,30.343628
2016/11/14,104.349998,47.983696,116.110001,112.631989,208.48793,107.820023,20.059999,9.87,67.79303,26.144892,51.171318,37.330421,30.116268
2016/11/15,104.300003,48.061146,117.120003,114.194283,210.114716,107.820023,20.049999,10.34,67.375099,26.712214,52.953941,37.551151,30.248898
2016/11/16,103.849998,47.828785,116.769997,114.872253,209.720016,107.829773,20.07,10.23,65.185989,26.510283,51.017826,36.934956,29.794168
2016/11/17,103.290001,48.545246,116.169998,115.707436,210.798157,107.849319,20.129999,10.13,66.151199,26.183352,52.145267,37.137287,29.888901
2016/11/18,102.940002,47.819099,115.150002,115.275116,210.326462,107.829773,20.16,10.32,65.653671,26.106426,51.823574,36.980938,29.509962
2016/11/21,103.300003,48.206379,115.580002,116.473839,211.914734,107.839539,20.34,10.77,66.031769,26.894909,52.583546,37.210861,29.80364
2016/11/22,103.260002,48.322559,115.540001,116.827583,212.328674,107.820023,20.309999,10.63,64.310333,27.1353,53.372444,37.551151,29.898375
2016/11/23,102.559998,48.322559,113.25,116.355934,212.444183,107.820023,20.280001,10.67,65.414848,27.02953,52.135723,37.744286,29.576277
2016/11/25,102.970001,47.915916,112.610001,116.729317,213.233505,107.859116,20.299999,10.33,66.071587,26.731443,52.456932,38.066185,29.784693
2016/11/28,103.110001,48.332237,113.800003,116.46402,212.232391,107.859116,20.25,10.44,64.031738,27.154531,53.123501,37.955818,29.443651
2016/11/29,103.5,48.38065,113.269997,116.866867,212.646317,107.849319,20,10.06,64.250641,26.692982,53.976292,38.029392,29.775225
2016/11/30,102.980003,48.303192,111.75,115.451973,212.136139,107.820023,19.940001,10.93,62.360027,27.02953,53.976292,37.753483,29.727852
